period,week_from,week_to,raid,boss,class_id,spec_id,spec,raw_logs,top40_logs,top40_median,top70_logs,top70_median,source_url
four_weeks,2026-07-16,2026-08-19,TK,Alar,1,0,Arms Warrior,17,7,36056.0,12,34736.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,1,1,Fury Warrior,7,3,31972.0,5,31963.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,2,2,Retribution Paladin,70,28,37397.5,49,33349.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,3,0,Beast Mastery Hunter,25,10,39650.5,18,35579.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,3,1,Marksmanship Hunter,43,18,42189.0,31,35747.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,3,2,Survival Hunter,23,10,40824.0,17,38044.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,4,0,Assassination Rogue,12,5,24718.0,9,23601.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,4,1,Combat Rogue,17,7,36567.0,12,34632.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,4,2,Subtlety Rogue,7,3,26284.0,5,23117.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,5,2,Shadow Priest,59,24,40059.0,42,36784.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,6,0,Blood DK,31,13,37395.0,22,30342.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,6,1,Frost DK,12,5,30017.0,9,28991.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,6,2,Unholy DK,15,6,37086.0,11,30439.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,7,0,Elemental Shaman,45,18,39949.0,32,36200.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,7,1,Enhancement Shaman,33,14,34690.0,24,30814.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,8,0,Arcane Mage,40,16,41438.0,28,37332.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,8,1,Fire Mage,18,8,32400.5,13,29774.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,8,2,Frost Mage,24,10,25547.5,17,23132.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,9,0,Affliction Warlock,11,5,38864.0,8,37902.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,9,1,Demonology Warlock,62,25,42445.0,44,40067.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,TK,Alar,9,2,Destruction Warlock,7,3,33724.0,5,30977.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,TK,Alar,11,0,Balance Druid,83,34,49000.5,59,40542.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,TK,Alar,11,1,Feral Druid,20,8,34492.5,14,32811.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=0&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,1,0,Arms Warrior,24,10,40905.0,17,39136.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,1,1,Fury Warrior,11,5,41805.0,8,39804.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,2,2,Retribution Paladin,91,37,44560.0,64,39431.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,3,0,Beast Mastery Hunter,32,13,43026.0,23,40991.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,3,1,Marksmanship Hunter,50,20,51735.0,35,43255.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,3,2,Survival Hunter,31,13,44604.0,22,42113.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,4,0,Assassination Rogue,11,5,41397.0,8,40262.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,4,1,Combat Rogue,15,6,50333.0,11,46483.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,4,2,Subtlety Rogue,11,5,37049.0,8,35864.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,5,2,Shadow Priest,80,32,46162.0,56,43965.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,6,0,Blood DK,34,14,43070.0,24,39751.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,6,1,Frost DK,16,7,44225.0,12,41953.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,6,2,Unholy DK,18,8,40499.5,13,39895.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,7,0,Elemental Shaman,48,20,47825.5,34,44352.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,7,1,Enhancement Shaman,44,18,41733.0,31,40464.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,8,0,Arcane Mage,78,32,53948.5,55,47948.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,8,1,Fire Mage,43,18,48510.5,31,42026.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,8,2,Frost Mage,5,2,47008.5,4,44400.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,9,0,Affliction Warlock,11,5,53587.0,8,53120.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,9,1,Demonology Warlock,69,28,43142.0,49,41218.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,9,2,Destruction Warlock,10,4,41738.0,7,41042.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,11,0,Balance Druid,105,42,46146.5,74,42459.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,TK,Void Reaver,11,1,Feral Druid,25,10,44288.0,18,39916.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=1&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,1,0,Arms Warrior,16,7,37752.0,12,36331.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,1,1,Fury Warrior,7,3,39343.0,5,38098.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,2,2,Retribution Paladin,54,22,41005.5,38,36345.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,3,0,Beast Mastery Hunter,18,8,42121.5,13,39038.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,3,1,Marksmanship Hunter,34,14,44061.5,24,42659.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,3,2,Survival Hunter,21,9,40555.0,15,37827.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,4,0,Assassination Rogue,12,5,38473.0,9,36127.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,4,1,Combat Rogue,13,6,48592.0,10,43397.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,4,2,Subtlety Rogue,8,4,33926.0,6,31570.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,5,2,Shadow Priest,54,22,41732.5,38,40823.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,6,0,Blood DK,29,12,43106.0,21,36962.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,6,1,Frost DK,12,5,38862.0,9,38649.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,6,2,Unholy DK,11,5,34713.0,8,32484.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,7,0,Elemental Shaman,43,18,42987.5,31,40986.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,7,1,Enhancement Shaman,35,14,39369.5,25,36605.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,8,0,Arcane Mage,77,31,54618.0,54,49165.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,8,1,Fire Mage,26,11,44720.0,19,40412.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,8,2,Frost Mage,1,1,41162.0,1,41162.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,9,0,Affliction Warlock,9,4,46688.0,7,46178.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,9,1,Demonology Warlock,61,25,41525.0,43,39645.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,TK,Solarian,9,2,Destruction Warlock,4,2,37106.5,3,36752.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,TK,Solarian,11,0,Balance Druid,82,33,42773.0,58,39151.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,TK,Solarian,11,1,Feral Druid,16,7,38184.0,12,35850.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=2&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,1,0,Arms Warrior,14,6,26585.5,10,25837.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,1,1,Fury Warrior,8,4,25769.5,6,25299.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,2,2,Retribution Paladin,38,16,26141.0,27,23086.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,3,0,Beast Mastery Hunter,18,8,33148.0,13,32468.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,3,1,Marksmanship Hunter,28,12,37696.0,20,35415.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,3,2,Survival Hunter,20,8,33841.5,14,32823.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,4,0,Assassination Rogue,13,6,19198.0,10,17581.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,4,1,Combat Rogue,13,6,31411.0,10,29979.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,4,2,Subtlety Rogue,5,2,22090.5,4,20925.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,5,2,Shadow Priest,47,19,32992.0,33,31482.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,6,0,Blood DK,23,10,25689.5,17,24443.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,6,1,Frost DK,10,4,22968.5,7,22387.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,6,2,Unholy DK,4,2,23964.5,3,22024.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,7,0,Elemental Shaman,42,17,34761.0,30,32702.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,7,1,Enhancement Shaman,30,12,24210.5,21,22387.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,8,0,Arcane Mage,70,28,42009.0,49,37486.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,8,1,Fire Mage,21,9,34531.0,15,33206.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,8,2,Frost Mage,1,1,30123.0,1,30123.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,9,0,Affliction Warlock,8,4,38285.0,6,36642.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,9,1,Demonology Warlock,52,21,32914.0,37,32024.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,9,2,Destruction Warlock,3,2,28706.5,3,28295.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,11,0,Balance Druid,71,29,33848.0,50,32016.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,TK,Kaelthas,11,1,Feral Druid,15,6,23256.5,11,22533.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=38&boss=3&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,1,0,Arms Warrior,21,9,36032.0,15,33976.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,1,1,Fury Warrior,12,5,29508.0,9,28862.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,2,2,Retribution Paladin,99,40,34213.0,70,32305.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,3,0,Beast Mastery Hunter,30,12,36799.5,21,32095.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,3,1,Marksmanship Hunter,43,18,37230.0,31,34846.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=3%3A1
